time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.183949097676,-0.0177040478232,12.0155235057,6.22508089163,0.0983067302177,0.0,-0.551526969812,-0.152734651608,2.977754508,-0.133561348158,0.0736098991393,0.0,484.05389873153155,481.95538287000716,482.62599681062846,482.4737860771568
1.3800000000000008,-0.2190010532,-0.0280403587167,12.1961791671,6.21671550936,0.102682991977,0.0,-0.617283496271,-0.192584710581,3.04380907708,-0.154937769229,0.0715590022464,0.0,436.4107176938371,436.2437289421412,437.1332446970219,435.3293605949474
1.4400000000000008,-0.25814835346,-0.0409774925512,12.38138601,6.20742490551,0.10663206424,0.0,-0.688021228235,-0.239559851231,3.12938043235,-0.154655560558,0.0507252970741,0.0,443.7791954570131,442.06888432134895,443.41284126014057,443.41330335650014
1.5000000000000009,-0.301702890983,-0.056982170273,12.5725013247,6.19815772338,0.109171913789,0.0,-0.764068369691,-0.294860829647,3.24067255524,-0.154051542992,0.0147817536854,0.0,453.6529314294203,450.75830597040175,451.87597955046175,451.9025633106884
1.560000000000001,-0.349826611377,-0.0764671789497,12.7699064626,6.18880764456,0.110219912026,0.0,-0.840129413519,-0.355555806764,3.33907802286,-0.159657936992,0.0223577949712,0.0,448.77883306851413,449.3932924493632,449.10127798123625,448.6235426640513
1.620000000000001,-0.402487452904,-0.0997426638634,12.9727282872,6.17909839085,0.111613509414,0.0,-0.915347671374,-0.421222023721,3.42124804183,-0.166534695748,0.0249098127826,0.0,445.30695712682683,445.51572192326455,444.4213644676099,443.832331261866
1.680000000000001,-0.459754214009,-0.127212913342,13.1810032431,6.16887169254,0.112847800394,0.0,-0.993658650169,-0.495442196791,3.52076257489,-0.17969660039,0.0100574914628,0.0,452.1389612637149,450.94071995558386,451.2391289495251,450.1476906841274
1.740000000000001,-0.52212608736,-0.159739363571,13.3985592786,6.15861665798,0.113627335411,0.0,-1.08541777058,-0.589924010578,3.73020917346,-0.157489464263,0.0182960690898,0.0,485.76157440994564,486.37887626868104,483.8181247438606,485.46148380393356
1.8000000000000012,-0.589935110685,-0.198073485526,13.6278484107,6.14893614773,0.114371908226,0.0,-1.17493028194,-0.688881100235,3.91191407533,-0.170430585635,-0.00322207291477,0.0,479.8169533101021,478.1803626968599,479.520582828227,478.51357065394035
1.8600000000000012,-0.662722702238,-0.242090438475,13.8644913509,6.13884272007,0.114137396429,0.0,-1.25128680507,-0.779293160963,3.97574539884,-0.164145319283,-0.0053181379617,0.0,444.5634096570487,444.39168905569244,444.3527771703066,444.84066837313054
